subject_id,race,age,income_cat,educ_cat,party,ideo,political_knowledge,y
3561,Other Race/Ethnicity,62,<50K,High school or less,5,3,0.75,1
3562,White,54,<50K,Some college,6,4,0.5,3
3563,White,62,$50K-100K,College degree,7,2,1,6
3564,White,34,<50K,College degree,5,3,0.75,3
3565,White,37,$50K-100K,College degree,7,2,0.25,7
3566,White,41,$50K-100K,Some college,6,2,0.75,1
3567,White,36,<50K,College degree,7,2,0.25,7
3568,Hispanic/Latino,24,<50K,College degree,4,3,0.5,2
3569,White,38,<50K,Some college,1,1,0.75,1
3570,White,40,>100K,College degree,1,2,0.25,1
3571,White,37,<50K,College degree,3,4,0.75,3
3572,Hispanic/Latino,29,$50K-100K,College degree,1,1,0.25,5
3573,White,42,>100K,Post-graduate degree,1,1,0.25,1
3574,White,35,>100K,College degree,1,2,1,1
3575,Other Race/Ethnicity,47,Prefer not to say,High school or less,3,3,0.5,7
3576,Black,38,<50K,High school or less,4,3,0.75,4
3577,Other Race/Ethnicity,20,<50K,Some college,4,4,0.75,1
3578,Black,36,<50K,Some college,4,3,0,7
3579,Black,45,<50K,High school or less,1,3,0.25,2
3580,Other Race/Ethnicity,64,>100K,College degree,2,3,0.75,3
3581,White,33,<50K,High school or less,2,2,0.25,7
3582,White,55,<50K,High school or less,7,2,0.75,7
3583,White,42,>100K,Post-graduate degree,1,3,1,7
3584,Hispanic/Latino,29,<50K,High school or less,3,4,0,3
3585,White,25,<50K,Post-graduate degree,4,4,0.5,5
3586,White,40,<50K,College degree,5,3,1,4
3587,White,41,<50K,High school or less,3,2,0.25,7
3588,Other Race/Ethnicity,40,$50K-100K,College degree,4,4,0.5,2
3589,White,60,<50K,College degree,6,2,1,4
3590,White,38,<50K,High school or less,4,4,0.25,5
3591,White,43,<50K,High school or less,4,2,1,3
3592,Other Race/Ethnicity,30,$50K-100K,Post-graduate degree,1,3,0.25,1
3593,White,26,$50K-100K,Some college,3,2,0.75,7
3594,White,38,>100K,Post-graduate degree,1,2,0.5,1
3595,Hispanic/Latino,39,<50K,High school or less,4,4,0.25,2
3596,White,41,>100K,College degree,1,1,0,2
3597,White,21,Prefer not to say,Post-graduate degree,4,4,0.5,4
3598,Hispanic/Latino,30,<50K,Some college,2,3,0.25,7
3599,Other Race/Ethnicity,48,<50K,Some college,1,1,0.75,1
3600,Hispanic/Latino,18,<50K,Some college,7,2,0.5,7
3601,White,52,<50K,Some college,7,2,0.5,2
3602,Other Race/Ethnicity,36,Prefer not to say,College degree,2,3,0.25,7
3603,Other Race/Ethnicity,26,Prefer not to say,College degree,1,1,0.75,4
3604,Hispanic/Latino,38,$50K-100K,College degree,2,3,0,1
3605,Other Race/Ethnicity,47,$50K-100K,Some college,4,4,0,4
3606,Hispanic/Latino,58,$50K-100K,Some college,1,2,0.75,6
3607,White,44,<50K,High school or less,6,2,1,7
3608,White,56,<50K,Some college,7,2,1,7
3609,Black,40,<50K,Some college,4,4,0.5,4
3610,Black,51,<50K,College degree,1,3,0.75,7
3611,White,62,<50K,Post-graduate degree,5,1,1,2
3612,White,39,<50K,High school or less,7,4,0.5,7
3613,White,21,Prefer not to say,High school or less,4,4,0.75,2
3614,White,40,<50K,College degree,1,3,0.5,7
3615,White,37,<50K,Some college,6,3,0.75,4
3616,White,32,<50K,College degree,1,1,0.5,2
3617,White,44,<50K,High school or less,6,2,0.75,4
3618,Black,44,>100K,Post-graduate degree,1,1,0.5,2
3619,White,44,$50K-100K,Post-graduate degree,3,3,0,6
3620,Other Race/Ethnicity,24,>100K,College degree,4,3,0.5,1
3621,Other Race/Ethnicity,18,<50K,High school or less,4,4,0.5,1
3622,White,35,<50K,College degree,6,3,0.25,3
3623,Black,21,<50K,Some college,7,2,0.25,1
3624,White,30,>100K,College degree,1,2,0,2
3625,Hispanic/Latino,32,<50K,Some college,2,2,0.25,1
3626,White,31,$50K-100K,Post-graduate degree,1,3,0.5,1
3627,White,34,$50K-100K,Post-graduate degree,1,1,0.25,1
3628,White,36,<50K,College degree,5,3,0.5,1
3629,Other Race/Ethnicity,26,<50K,High school or less,3,2,0.25,1
3630,White,42,>100K,Some college,6,3,0,7
3631,Hispanic/Latino,30,<50K,High school or less,4,4,0,1
3632,White,62,$50K-100K,College degree,6,3,0.5,5
3633,White,42,>100K,College degree,3,3,0.75,7
3634,Other Race/Ethnicity,62,$50K-100K,College degree,7,2,0.75,4
3635,Black,58,>100K,Post-graduate degree,1,2,1,7
3636,Black,39,<50K,High school or less,2,3,0.5,4
3637,White,32,<50K,High school or less,7,4,0.5,3
3638,White,30,<50K,College degree,4,3,1,7
3639,White,59,<50K,College degree,4,3,0.5,4
3640,Hispanic/Latino,39,$50K-100K,High school or less,2,3,0,1
3641,White,53,>100K,College degree,7,2,0.75,3
3642,White,30,>100K,College degree,7,2,0.5,5
3643,White,62,>100K,College degree,7,2,1,3
3644,Hispanic/Latino,19,$50K-100K,High school or less,2,4,0.5,4
3645,White,40,<50K,College degree,2,3,0.5,5
3646,White,41,>100K,Post-graduate degree,1,2,0.25,1
3647,White,18,<50K,High school or less,7,2,0,1
3648,Black,36,$50K-100K,College degree,1,1,0.5,1
3649,White,57,<50K,Some college,7,2,1,5
3650,Hispanic/Latino,27,$50K-100K,College degree,1,1,0.75,1
3651,White,51,$50K-100K,College degree,6,2,0.25,2
3652,Other Race/Ethnicity,46,$50K-100K,College degree,4,3,1,1
3653,Black,44,>100K,Post-graduate degree,1,1,1,1
3654,White,35,>100K,College degree,7,3,0.5,2
3655,Other Race/Ethnicity,36,$50K-100K,College degree,4,3,1,4
3656,White,60,$50K-100K,College degree,7,2,1,7
3657,Black,30,$50K-100K,Some college,4,3,0.25,7
3658,Other Race/Ethnicity,34,<50K,Some college,4,4,0.25,7
3659,White,59,$50K-100K,Post-graduate degree,6,2,0.5,2
3660,White,38,$50K-100K,Post-graduate degree,2,1,1,1
3661,White,41,>100K,Post-graduate degree,1,1,0.25,1
3662,White,42,<50K,High school or less,4,4,0.75,4
3663,Hispanic/Latino,53,$50K-100K,Post-graduate degree,1,1,1,7
3664,White,27,$50K-100K,College degree,1,1,0.25,2
3665,White,45,$50K-100K,Post-graduate degree,7,2,1,7
3666,White,54,$50K-100K,College degree,7,3,0.75,4
3667,White,22,$50K-100K,Some college,2,3,0.5,4
3668,Black,58,>100K,Post-graduate degree,4,2,1,4
3669,White,30,<50K,College degree,4,4,0.75,5
3670,Hispanic/Latino,33,<50K,High school or less,4,1,0,4
3671,Hispanic/Latino,22,<50K,High school or less,2,1,0.25,4
3672,Hispanic/Latino,19,Prefer not to say,High school or less,4,3,0,5
3673,White,62,$50K-100K,Post-graduate degree,5,3,1,4
3674,White,39,>100K,Post-graduate degree,4,2,0.25,2
3675,White,39,>100K,College degree,3,3,0.75,6
3676,White,37,<50K,Some college,5,1,0,2
3677,White,19,<50K,Some college,7,2,0.5,4
3678,Other Race/Ethnicity,26,<50K,College degree,4,3,0.5,1
3679,White,58,<50K,Post-graduate degree,2,3,1,7
3680,White,35,>100K,Post-graduate degree,1,2,0.5,7
3681,White,34,<50K,High school or less,3,2,0.75,4
3682,White,59,>100K,Some college,7,2,0.75,7
3683,White,62,$50K-100K,Some college,1,3,0.75,4
3684,White,18,>100K,High school or less,6,2,0.75,7
3685,Other Race/Ethnicity,37,$50K-100K,Post-graduate degree,3,3,1,4
3686,White,24,$50K-100K,College degree,7,2,0.25,2
3687,White,41,<50K,High school or less,2,2,0.5,4
3688,White,60,<50K,High school or less,3,3,1,7
3689,White,40,<50K,High school or less,4,4,0,1
3690,White,57,$50K-100K,Post-graduate degree,7,2,0.75,7
3691,White,62,<50K,Some college,2,1,0.75,3
3692,White,63,>100K,College degree,5,3,0.75,4
3693,White,42,Prefer not to say,College degree,5,1,1,3
3694,White,57,<50K,High school or less,6,2,0.75,7
3695,Black,49,Prefer not to say,Some college,5,4,1,4
3696,White,62,<50K,Some college,7,4,0.5,7
3697,Black,46,<50K,College degree,1,1,1,3
3698,Other Race/Ethnicity,64,$50K-100K,Some college,3,2,0.75,7
3699,White,57,>100K,Post-graduate degree,7,3,0.5,7
3700,White,64,>100K,College degree,6,2,1,7
3701,White,48,>100K,College degree,1,1,1,6
3702,White,30,>100K,High school or less,3,3,0.75,5
3703,White,38,<50K,College degree,2,3,1,6
3704,Hispanic/Latino,45,<50K,Some college,4,4,0.75,4
3705,White,63,<50K,High school or less,4,3,1,4
3706,Hispanic/Latino,34,<50K,High school or less,3,3,0.75,2
3707,White,62,<50K,College degree,5,1,0.5,6
3708,White,63,$50K-100K,College degree,7,2,1,7
3709,White,43,>100K,Post-graduate degree,7,2,1,7
3710,Other Race/Ethnicity,47,>100K,Post-graduate degree,1,1,1,3
3711,Other Race/Ethnicity,22,$50K-100K,College degree,4,4,0.25,3
3712,White,57,<50K,College degree,7,3,0.5,7
3713,White,56,<50K,High school or less,3,2,1,6
3714,White,51,<50K,College degree,7,3,1,6
3715,White,59,<50K,High school or less,4,2,1,5
3716,Other Race/Ethnicity,47,$50K-100K,College degree,6,3,1,7
3717,White,49,>100K,Post-graduate degree,3,2,1,7
3718,White,64,>100K,High school or less,1,1,1,1
3719,White,55,>100K,College degree,3,4,0.25,7
3720,White,59,>100K,College degree,3,2,0.75,5
3721,White,63,$50K-100K,High school or less,7,2,0.5,7
3722,White,64,<50K,Some college,7,2,1,7
3723,Hispanic/Latino,19,$50K-100K,High school or less,5,1,0,1
3724,White,58,<50K,Some college,7,2,0.75,5
3725,White,58,Prefer not to say,High school or less,3,2,0.75,7
3726,White,61,<50K,High school or less,5,3,0.75,4
3727,White,41,>100K,Post-graduate degree,2,1,0.75,3
3728,White,50,$50K-100K,Post-graduate degree,1,1,0.5,2
3729,White,62,<50K,College degree,7,2,1,7
3730,Black,18,>100K,High school or less,7,4,0.25,1
3731,White,63,<50K,Some college,6,2,1,7
3732,White,64,$50K-100K,High school or less,6,2,0.75,7
3733,White,62,<50K,College degree,1,1,1,1
3734,White,46,>100K,College degree,6,3,1,5
3735,White,60,<50K,High school or less,7,3,1,7
3736,Hispanic/Latino,62,$50K-100K,Some college,3,2,1,7
3737,White,51,>100K,College degree,2,3,1,5
3738,Hispanic/Latino,58,>100K,Post-graduate degree,6,3,1,1
3739,Black,31,$50K-100K,Post-graduate degree,2,2,0.5,4
3740,Other Race/Ethnicity,59,<50K,Some college,7,2,0.75,7
3741,White,61,>100K,Post-graduate degree,1,1,0.75,4
3742,White,61,<50K,College degree,1,3,0.75,1
3743,White,45,Prefer not to say,High school or less,4,4,0,7
3744,White,53,$50K-100K,College degree,1,1,1,5
3745,White,60,<50K,High school or less,3,2,1,7
3746,White,45,<50K,College degree,1,1,1,1
3747,Hispanic/Latino,54,$50K-100K,College degree,7,2,0.75,7
3748,Hispanic/Latino,59,$50K-100K,Post-graduate degree,1,3,1,5
3749,Black,62,$50K-100K,College degree,1,1,0.75,3
3750,White,58,$50K-100K,Some college,3,3,1,7
3751,White,57,$50K-100K,College degree,3,2,0.75,7
3752,Black,61,>100K,College degree,1,1,1,4
3753,White,62,>100K,Some college,7,2,0.75,7
3754,White,60,<50K,College degree,3,4,0.75,7
3755,Other Race/Ethnicity,32,$50K-100K,High school or less,6,4,0.75,7
3756,White,57,<50K,Some college,2,1,1,1
3757,White,62,>100K,College degree,7,2,0.75,5
3758,White,62,<50K,College degree,7,2,1,7
3759,White,40,$50K-100K,Some college,4,1,1,1
3760,White,21,<50K,Some college,4,3,0.25,3
3761,White,40,$50K-100K,College degree,1,1,0.75,4
3762,Hispanic/Latino,57,<50K,College degree,2,3,0,7
3763,White,33,<50K,Some college,2,4,0.25,1
3764,White,60,$50K-100K,College degree,1,1,1,6
3765,White,63,$50K-100K,Post-graduate degree,5,1,1,4
3766,White,64,<50K,Some college,7,2,0.75,7
3767,White,46,$50K-100K,High school or less,7,2,1,7
3768,White,64,>100K,Some college,7,2,0.75,7
3769,White,68,$50K-100K,Post-graduate degree,7,2,1,7
3770,White,61,$50K-100K,High school or less,3,2,1,7
3771,Black,58,<50K,College degree,1,3,0,7
3772,Hispanic/Latino,51,>100K,College degree,4,3,1,7
3773,White,56,<50K,High school or less,6,4,0,7
3774,Black,42,$50K-100K,Some college,2,3,0.25,1
3775,Hispanic/Latino,61,<50K,High school or less,2,4,0,7
3776,White,57,$50K-100K,College degree,1,1,1,1
3777,White,32,$50K-100K,Post-graduate degree,1,1,0.75,4
3778,Black,22,<50K,High school or less,4,4,0.25,1
3779,White,29,$50K-100K,College degree,3,3,1,1
3780,White,28,Prefer not to say,College degree,6,2,0.75,7
3781,Hispanic/Latino,29,<50K,High school or less,2,2,0.5,5
3782,White,55,$50K-100K,College degree,1,1,0.75,6
3783,Hispanic/Latino,47,<50K,High school or less,1,2,0.75,7
3784,White,25,>100K,College degree,7,2,0.5,3
3785,White,63,>100K,Some college,7,2,1,7
3786,White,62,$50K-100K,High school or less,7,2,1,7
3787,Other Race/Ethnicity,21,<50K,High school or less,5,1,0.25,3
3788,White,62,$50K-100K,Some college,1,1,0.75,7
3789,White,43,$50K-100K,College degree,3,2,1,7
3790,White,50,$50K-100K,College degree,6,3,1,7
3791,Black,59,$50K-100K,College degree,2,2,1,3
3792,Other Race/Ethnicity,56,$50K-100K,College degree,4,4,0.75,7
3793,Other Race/Ethnicity,57,$50K-100K,College degree,3,2,1,7
3794,White,62,<50K,College degree,6,2,1,7
3795,Other Race/Ethnicity,57,>100K,Post-graduate degree,3,3,0.75,7
3796,Black,22,$50K-100K,College degree,4,4,0.25,1
3797,White,23,$50K-100K,College degree,7,2,0.75,7
3798,White,62,<50K,Some college,4,4,0.5,4
3799,White,19,<50K,Some college,5,1,0.25,4
3800,White,24,<50K,College degree,2,1,0.75,7
3801,White,35,<50K,College degree,5,1,0.75,1
3802,White,58,$50K-100K,Some college,3,2,1,7
3803,White,62,<50K,Some college,6,2,0.5,7
3804,White,21,<50K,College degree,5,3,0.5,1
3805,Hispanic/Latino,27,>100K,Some college,4,1,1,1
3806,White,61,<50K,College degree,7,2,1,7
3807,White,59,$50K-100K,College degree,7,2,1,7
3808,White,52,>100K,Post-graduate degree,5,3,1,5
3809,Other Race/Ethnicity,57,<50K,Some college,4,4,0.5,2
3810,Hispanic/Latino,51,$50K-100K,College degree,6,2,0.75,6
3811,White,63,<50K,Some college,7,4,1,7
3812,White,39,>100K,Post-graduate degree,1,1,0,2
3813,White,63,$50K-100K,Post-graduate degree,4,3,0.75,7
3814,White,53,>100K,College degree,3,2,1,7
3815,White,37,>100K,Post-graduate degree,5,1,0.5,1
3816,White,51,<50K,High school or less,4,3,1,1
3817,White,59,$50K-100K,College degree,6,2,0.25,7
3818,White,64,<50K,College degree,7,2,1,6
3819,White,52,$50K-100K,College degree,1,1,1,4
3820,White,55,Prefer not to say,Some college,3,4,1,7
3821,Other Race/Ethnicity,64,<50K,College degree,5,4,1,6
3822,White,42,<50K,High school or less,2,3,0.75,1
3823,Hispanic/Latino,55,$50K-100K,College degree,4,2,0.75,2
3824,White,45,$50K-100K,Some college,7,3,1,7
3825,White,54,Prefer not to say,Some college,2,2,0.5,7
3826,White,47,>100K,Post-graduate degree,1,1,1,7
3827,White,64,$50K-100K,Some college,6,3,0.75,7
3828,Hispanic/Latino,53,>100K,High school or less,2,1,0,2
3829,Hispanic/Latino,62,>100K,College degree,6,2,1,6
3830,White,64,>100K,Post-graduate degree,7,2,1,7
3831,White,54,<50K,High school or less,2,3,0.75,4
3832,White,61,$50K-100K,College degree,3,2,1,6
3833,Hispanic/Latino,21,>100K,College degree,2,2,0.5,3
3834,White,59,<50K,Some college,7,2,1,7
3835,Black,59,<50K,High school or less,2,3,0.5,5
3836,White,48,>100K,Post-graduate degree,7,2,1,7
3837,White,61,<50K,Some college,5,1,0.75,6
3838,White,64,<50K,College degree,7,2,1,7
3839,Hispanic/Latino,42,<50K,High school or less,4,4,0.75,1
3840,White,34,<50K,Some college,4,4,0,1
3841,White,58,>100K,Some college,6,3,0.75,6
3842,White,57,<50K,College degree,1,1,0.5,1
3843,White,60,<50K,High school or less,7,2,0.75,7
3844,White,46,Prefer not to say,High school or less,7,2,0.75,3
3845,White,62,<50K,Some college,6,2,1,7
3846,White,40,$50K-100K,Post-graduate degree,1,1,0.25,1
3847,White,56,>100K,Some college,7,2,0.75,7
3848,White,38,Prefer not to say,College degree,6,2,0.5,6
3849,White,48,>100K,High school or less,7,2,1,7
3850,Other Race/Ethnicity,59,<50K,Post-graduate degree,4,4,0.5,7
3851,White,19,<50K,High school or less,1,1,0.5,4
3852,White,21,<50K,High school or less,7,2,0.5,7
3853,White,19,>100K,Some college,2,1,0.75,3
3854,White,61,>100K,Post-graduate degree,5,2,0.75,6
3855,White,63,$50K-100K,High school or less,1,2,1,5
3856,Black,56,<50K,College degree,5,3,0.75,7
3857,White,50,Prefer not to say,Post-graduate degree,4,4,0.5,5
3858,White,37,<50K,College degree,4,1,1,3
3859,White,21,>100K,College degree,5,3,0.25,5
3860,White,24,$50K-100K,High school or less,7,2,0.5,1
3861,Hispanic/Latino,18,$50K-100K,College degree,3,2,0.25,3
3862,Hispanic/Latino,64,<50K,Some college,4,3,1,4
3863,Hispanic/Latino,23,<50K,High school or less,4,4,0.25,1
3864,White,36,$50K-100K,College degree,2,1,0.75,4
3865,Other Race/Ethnicity,63,>100K,Post-graduate degree,5,3,1,3
3866,Hispanic/Latino,18,<50K,High school or less,2,2,0,4
3867,Black,63,Prefer not to say,College degree,4,4,0.5,7
3868,Hispanic/Latino,28,<50K,Some college,1,1,0.5,7
3869,White,21,Prefer not to say,Some college,4,4,0.25,1
3870,Other Race/Ethnicity,23,$50K-100K,College degree,1,1,1,3
3871,Black,52,$50K-100K,Some college,2,3,1,5
3872,Hispanic/Latino,63,$50K-100K,Some college,2,4,0,4
3873,Other Race/Ethnicity,51,Prefer not to say,College degree,4,4,0.75,1
3874,Other Race/Ethnicity,21,$50K-100K,High school or less,1,3,1,4
3875,White,23,<50K,High school or less,1,1,0.5,7
3876,White,24,<50K,College degree,6,3,0.75,6
3877,Other Race/Ethnicity,23,<50K,College degree,2,4,0.75,6
3878,Hispanic/Latino,22,$50K-100K,High school or less,5,3,0.25,5
3879,Hispanic/Latino,60,<50K,Some college,2,4,0.75,5
3880,Other Race/Ethnicity,44,Prefer not to say,Post-graduate degree,6,2,1,7
3881,Hispanic/Latino,23,<50K,High school or less,6,4,0,7
3882,White,24,<50K,College degree,3,3,0.5,5
3883,Other Race/Ethnicity,49,<50K,High school or less,5,1,0.25,7
3884,Hispanic/Latino,47,$50K-100K,College degree,3,2,1,7
3885,Other Race/Ethnicity,21,<50K,High school or less,1,4,0,5
3886,Other Race/Ethnicity,23,<50K,College degree,1,1,0.5,2
3887,Hispanic/Latino,22,<50K,High school or less,1,1,0.25,4
3888,White,18,<50K,High school or less,5,3,0,6
3889,Hispanic/Latino,56,$50K-100K,High school or less,7,2,1,1
3890,Hispanic/Latino,22,<50K,High school or less,6,2,0.5,7
3891,White,34,<50K,College degree,6,2,0.25,1
3892,White,22,$50K-100K,College degree,6,3,1,4
3893,White,60,$50K-100K,Post-graduate degree,1,1,1,7
3894,Hispanic/Latino,22,<50K,High school or less,1,1,0.25,3
3895,Hispanic/Latino,21,<50K,High school or less,5,4,0.5,2
3896,Hispanic/Latino,60,>100K,College degree,1,1,0.75,7
3897,Other Race/Ethnicity,21,<50K,College degree,7,1,0.5,4
3898,Hispanic/Latino,21,>100K,College degree,7,3,0.25,4
3899,Other Race/Ethnicity,20,<50K,High school or less,2,2,0,5
3900,Black,22,<50K,High school or less,3,3,0.5,7
3901,Hispanic/Latino,21,<50K,Some college,2,4,0.75,2
3902,Hispanic/Latino,62,$50K-100K,Post-graduate degree,7,2,0.75,7
3903,Hispanic/Latino,46,<50K,High school or less,4,1,0,7
3904,White,22,<50K,High school or less,4,3,0,3
3905,Other Race/Ethnicity,22,$50K-100K,College degree,1,1,1,3
3906,Hispanic/Latino,18,$50K-100K,High school or less,2,4,0,4
3907,Other Race/Ethnicity,23,<50K,College degree,7,2,0.5,4
3908,White,22,>100K,College degree,7,2,0.5,1
3909,Black,28,<50K,Some college,1,4,0.25,7
3910,White,23,<50K,College degree,4,4,0.25,7
3911,Other Race/Ethnicity,25,<50K,College degree,3,2,0.25,1
3912,Hispanic/Latino,24,$50K-100K,Some college,1,1,0.5,7
3913,Hispanic/Latino,34,<50K,College degree,1,3,0.75,4
3914,Hispanic/Latino,26,<50K,High school or less,1,1,0,2
3915,Hispanic/Latino,55,<50K,High school or less,4,3,0.25,3
3916,Hispanic/Latino,46,>100K,Post-graduate degree,6,3,0.75,7
3917,Hispanic/Latino,24,$50K-100K,Some college,4,2,0.5,1
3918,White,24,$50K-100K,College degree,1,1,1,6
3919,Hispanic/Latino,19,<50K,High school or less,1,1,0.75,4
3920,Hispanic/Latino,33,$50K-100K,Some college,1,1,0.75,3
3921,White,19,$50K-100K,High school or less,1,1,0.25,3
3922,Other Race/Ethnicity,18,>100K,High school or less,1,1,1,3
3923,Black,20,$50K-100K,Some college,2,1,0.75,4
3924,Hispanic/Latino,26,<50K,High school or less,6,4,0.25,3
3925,Black,69,<50K,Some college,5,3,1,4
3926,White,21,<50K,High school or less,1,4,0.25,2
3927,Hispanic/Latino,34,$50K-100K,College degree,2,3,0.5,7
3928,Hispanic/Latino,20,<50K,High school or less,4,1,0.25,1
3929,White,22,<50K,Some college,1,1,1,1
3930,Other Race/Ethnicity,18,$50K-100K,High school or less,3,4,0.25,7
3931,Hispanic/Latino,19,>100K,Some college,6,2,0.25,5
3932,Hispanic/Latino,22,<50K,High school or less,4,4,0,4
3933,Hispanic/Latino,22,<50K,High school or less,2,1,0.5,3
3934,Hispanic/Latino,18,<50K,College degree,4,4,0.25,1
3935,Hispanic/Latino,47,>100K,Some college,4,4,0.25,4
3936,White,23,$50K-100K,College degree,6,1,0.25,3
3937,White,21,$50K-100K,Some college,2,3,0.5,4
3938,Hispanic/Latino,29,<50K,Some college,4,3,0.75,5
3939,Hispanic/Latino,45,<50K,Some college,2,4,0.5,3
3940,White,22,$50K-100K,College degree,7,2,0.25,2
3941,White,20,$50K-100K,College degree,6,3,0.5,4
3942,Hispanic/Latino,34,$50K-100K,College degree,1,1,0.75,2
3943,Hispanic/Latino,31,<50K,Some college,4,4,0.25,4
3944,Hispanic/Latino,30,<50K,Post-graduate degree,4,3,0.75,4
3945,Other Race/Ethnicity,18,<50K,College degree,4,4,0,3
3946,White,18,>100K,High school or less,7,2,1,7
3947,White,19,<50K,Some college,2,1,0.25,6
3948,Black,26,<50K,College degree,3,1,0.25,3
3949,Hispanic/Latino,31,$50K-100K,Some college,2,1,0.5,3
3950,Black,28,>100K,Post-graduate degree,1,1,0.75,1
3951,White,22,Prefer not to say,Some college,7,2,0.25,3
3952,Hispanic/Latino,19,<50K,Some college,1,1,0.5,5
